(AO)Percentage SLAs Met,Ageing,Average Resolution Effort - Incidents,Average Resolution Effort - Problems,Backlog Processing Efficiency - Incidents,Backlog Processing Efficiency - Problems,Delivered Defects,clusters_second_pass,warning_second_pass
77.78,0,3.11,40.96,1,1,0,0,
100,0,3.97,3.67,1,1,0,0,
100,0,4.85,4.35,1,1,0,0,
100,0,1,5,1,1,0,0,
100,0,28.24,4.56,1,1,0,0,
100,0,4.07,5.3,0.96,1,0,0,
100,0,0.71,10,1,-0.22,0,0,
100,0,0,0,0.98,3,0,0,
100,0,17.03,17.03,0.91,0.91,3,0,
100,0,5.54,11.04,0.98,1,8,0,
100,0,5.56,10.28,1,1,0,0,
100,0,17.07,17.07,1,1,3,0,
100,0,4.87,20,1,1,0,0,
100,1,0,0.08,0.77,0.5,20,0,
100,0,8.99,15,1.09,2.67,0,0,
100,0,12.82,20,1.1,3,0,0,
25,8,2.5,14,1.14,1,0,0,
50,12,3.86,18.67,2.06,2,0,0,
100,0,1.97,0.61,1,1,0,0,
100,0,6.17,11,0.96,1,0,0,
100,0,5.95,11,1,1,0,0,
100,0,13.78,14.03,1,1,36,0,
100,0,12.88,12.88,1,1,528,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
200,5,1.5,0.95,-0.95,-0.63,3,5,"%SLAs met is more than 100%, please re-check"
100,0,5.92,12.5,0.96,1,0,0,
96.43,0,0,0,1,1.57,0,0,
90.91,0,18.94,0,1,5.33,0,0,
109.09,0,0,0,1.26,0.83,0,5,"%SLAs met is more than 100%, please re-check"
100,0,3.73,3.96,1,1,0,0,
100,0,3.19,2.87,1,1.09,0,0,
100,0,1.89,0.59,1.01,1.57,0,0,
100,0,10.15,96.67,1.15,1,0,0,
100,2,9.37,4,2.02,1,0,0,
99.5,1,2.04,30,1,1,0,0,
104.58,2,2.24,16,1.04,2,0,5,"%SLAs met is more than 100%, please re-check"
100,1,11.48,10,1,1,0,0,
100,1,12.5,10,1,1,0,0,
95.56,0,10.88,26,0.94,1,0,0,
100,0,6.67,6,1,1,3,0,
100,0,3.44,28.71,0.95,0.94,0,0,
100,0,17.25,3,1,1,19,0,
100,0,1,1.06,1.11,1.17,4,0,
100,0,0.95,1.02,1.09,1.19,3,0,
100,0,7.4,26,1.03,0.67,0,0,
100,1,0,94.38,0.48,-4,0,0,
91.67,14,0,34.29,1.25,2.33,0,0,
100,12,2.45,4.44,0.96,4,0,0,
100,0,6.22,1,1,1,0,0,
100,0,5.86,3.3,1.03,1.03,0,0,
100,0,6.42,3.7,0.87,1.08,0,0,
100,0,7.6,2.59,0.86,1.08,0,0,
99.89,0,2,2.05,1,0.99,0,0,
99.89,0,2,2.09,1,1.01,0,0,
100,0,5.31,7.24,0.71,0.34,0,0,
100,0,4.88,6.72,1.09,0.79,0,0,
100,11,1,10,0.88,1,0,0,
100,0,4.15,1,1,1,0,0,
100,0,1.78,223.64,0.99,0.5,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
98.77,0,1.72,128.14,1.02,0.62,0,0,
100,0,4,2,1.89,1,0,0,
100,1,6.71,3,1.63,1,0,0,
100,0,4.76,56,0.91,1.25,0,0,
100,0,3.24,12.14,1.23,2.25,0,0,
100,0,2.05,17.59,1.1,1.2,0,0,
100,0,5.94,26,1,1,0,0,
100,0,6.86,40,1.09,1,0,0,
100,0,6.78,22,1.02,1,0,0,
100,0,7,40,1.04,1,0,0,
100,0,24,26.09,1,0.76,0,0,
100,0,6.68,9.33,0.9,0.86,0,0,
100,0,0.56,0.34,1,1,0,0,
100,0,0.23,1,1,1,0,0,
100,143,0,6.63,1.03,1,0,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,0,3.56,7.27,1.07,0.5,0,0,
100,0,8.06,42,1,1,0,0,
100,0,4.14,41.33,1.69,1,1,0,
100,0,3.71,41.33,1.62,1,1,0,
100,0,0.19,0.16,1.13,1.29,0,0,
100,0,1.83,2.41,1,1,0,0,
100,0,22.78,50,1,1,0,0,
100,0,7.05,25.5,0.84,0.67,0,0,
100,0,8.32,28.4,1.08,1.25,0,0,
100,0,13.22,39.2,0.72,0.71,0,0,
100,0,3.6,5.25,1,1,0,0,
100,0,15.91,92,1.11,-0.39,0,0,
100,14,4.05,36.64,1.27,-2,0,0,
100,0,6.22,1,1,1,0,0,
100.76,15,1.51,1.21,-1.63,-1.19,16,5,"%SLAs met is more than 100%, please re-check"
100.73,21,1.44,1.2,-1.5,-1.18,22,5,"%SLAs met is more than 100%, please re-check"
100,0,5.75,2.57,1.12,1.06,0,0,
100,0,4.82,35,0.97,1.33,0,0,
100,0,4.43,13.62,1.03,1.12,0,0,
50,1,3.58,6.75,1.5,1,0,0,
100,0,3.59,40.05,1.11,4.4,0,0,
100,4,3.74,76.11,1.05,9,0,0,
100,0,3.4,0,1.07,-0.03,0,0,
100,4,3.96,87.7,1.09,2,0,0,
100,0,0.4,0.13,1,1,0,0,
100,0,1.94,23,1.18,1,355,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,1.97,26,1.17,1,355,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,2.12,23.7,1.21,0.91,355,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,7.14,22,1.07,1,0,0,
100,0,7,9,1,1.2,0,0,
100,0,8.52,8.52,1.26,1.26,0,0,
100,30,2.41,57.06,1.02,0.82,0,0,
100,0,8.65,1,-7.4,1,16,0,
100,0,1,5,1,1,0,0,
90.48,0,7.42,47.67,0.81,3,1,0,
100,0,7.3,54,1.05,1,0,0,
90.48,0,8.7,29.5,1,1,0,0,
100,0,28.73,0.8,1,1,0,0,
100,0,23.92,0.8,1,1,0,0,
100,0,28.21,1.23,1,1,0,0,
100,2,7.95,30.33,0.85,4,0,0,
100,0,0.55,20,1.13,1,3,0,
100,0,0.55,20,1.13,1,3,0,
100,11,4,0,1.8,0.5,0,0,
100,0,8.69,45,0.82,1,0,0,
100,0,4,0.67,2.5,-1,0,0,
100,0,40.28,2.63,1,1,0,0,
100,0,34.56,1.05,1,1,0,0,
100,0,3.63,4,1,1,0,0,
95.56,0,7.18,26,1,1,0,0,
100,0,8,8,1,1,1,0,
100,0,8,8,1,1,0,0,
100,0,8,8,0.71,0.69,0,0,
100,0,0.65,9.75,2.73,1,0,0,
100,0,7.97,8,1,1,0,0,
99.89,0,2,2.02,1.01,1.03,0,0,
97.13,0,3.23,15.29,1.02,2,0,0,
100,0,1.97,0.61,1,1,0,0,
100,0,2.15,1.5,1.02,1,0,0,
100,6,3.87,0.5,1.15,1,13,0,
100,0,2.16,3.07,1,1,0,0,
100,0,2.86,3.07,1,1,0,0,
100,0,1.34,2.49,1,1,0,0,
100,24,0.14,0,0.98,2.29,0,0,
100,0,0,0,0.88,3,0,0,
100,0,5.22,20,0.83,0.67,0,0,
100,0,0.52,20,1,1.25,0,0,
93.27,29,4.93,101.38,1.27,2.6,1,0,
100,3,9.84,3,1.11,1,0,0,
100,3,9.86,4,1.25,1,1,0,
97.87,3,6.04,50,1,1,0,0,
98.09,4,3.63,15,1,1,0,0,
100,0,3.31,10.67,1.1,1,0,0,
99.63,0,1.54,54.14,0.99,1.41,0,0,
100,7,0.22,0.02,1,1,1,0,
86.27,12,1.71,5,1.18,3,0,0,
100,0,0,0,0.93,0.62,0,0,
100,0,4,1,1,1,0,0,
100,0,4,1,1,1,0,0,
100,0,5.79,3.83,1,1,0,0,
100,0,6.88,5.22,1,1,0,0,
100,0,3.28,5.62,1.18,1,0,0,
88.89,0,3.79,19.53,1,1,0,0,
100,0,2.71,90.42,1,1,0,0,
77.78,0,3.52,40.25,1,1,0,0,
88.89,0,2.99,19.66,1,1,0,0,
100,0,0.64,20,1.09,1,3,0,
100,44,20.53,11.67,3.51,3,0,0,
100,34,21.22,2.67,7.23,1.5,12,0,
100,0,6.72,45,0.89,1,0,0,
100,0,1,1,1,1,0,0,
100,0,1.75,1.75,1,1,0,0,
100,0,4,4,1,1,0,0,
100,0,4.15,1,1,1,0,0,
100,0,22.86,50,1,1,0,0,
100,0,4,4,1,1,0,0,
100,0,3.46,36,1.12,1.25,0,0,
100,0,6.51,36,0.71,1,0,0,
100,98,0,7.1,1.03,2.22,0,7,"Looks like %SLAs met and Ageing are not in line, for 100% SLAs met, Ageing values should be 0"
100,0,12.36,28,1.2,1.25,0,0,
100,0,8.77,14.74,1.18,1.73,0,0,
97.97,4,3.23,15.29,1.02,2,0,0,
97.13,0,3.23,15.29,1.02,2,0,0,
100,0,2.42,3,1,1,0,0,
100,0,0,2,0.97,1,0,0,
100,2,6.79,11.33,1.04,1,0,0,
100,2,5.9,11.33,1.02,1,0,0,
100,4,6.01,30.22,0.94,1,0,0,
100,0,10.01,11,1,1,0,0,
100,0,4.33,11,0.82,1,0,0,
100,0,5.91,67.25,1.39,1,0,0,
100,0,84.94,1,1.15,1,0,0,
100,0,1.82,1.82,1,1,0,0,
100,0,10,10,1,1,0,0,
100,0,3.25,40,0.99,0.8,0,0,
100,0,3.25,40,0.99,0.8,0,0,
100,0,3.91,20,1,1,1,0,
100,0,7.32,42.5,1.06,0.15,0,0,
100,0,1.63,5,1.17,1,0,0,
100,0,4.86,34.25,0.88,1,0,0,
100,0,7.43,24,0.93,1,0,0,
100,0,0.46,24.06,1.05,1.23,0,0,
100,0,0.39,44.39,1.18,0.92,0,0,
100,0,0.34,10.85,0.97,0.79,0,0,
96,0,0,0,1.15,1.35,0,0,
100,0,0,0,1.13,1.22,0,0,
100,0,0,0,3,2.4,0,0,
100,0,0,0,1.2,3,0,0,
100,0,2.61,5.3,1,1,0,0,
100,0,2.85,125.5,1,1,0,0,
100,0,2.72,5.11,1,1,0,0,
100,0,0.07,0.07,1,1,0,0,
100,0,0.09,0.09,1,1,0,0,
100,0,0.1,0.1,1.07,1.18,0,0,
100,0,8.36,8.36,1.85,2.08,1,0,
1,10,1,1,-1,-1,10,9,Negative values entered
100,0,10.98,72,0.72,0.38,0,0,
100,0,10.29,26.67,0.86,3,0,0,
80,0,24,29.75,1,0.74,0,0,
100,0,1,5,1,1,0,0,
100,0,1,5,1,1,0,0,
100,0,7.7,13.75,0.93,2,0,0,
100,0,10,19.6,1,2.5,0,0,
100,0,0.75,1.5,1,1,0,0,
100,0,8.74,17.11,0.98,9,0,0,
100,1,10.86,30,1,1,0,0,
100,0,12.58,3.33,0.94,0.75,0,0,
100,0,7.27,8,1,1,0,0,
100,0,6.42,3.7,0.87,1.08,0,0,
100,0,3.8,2.5,2.57,1,0,0,
83.33,8,5.64,8.55,0.87,0.88,0,0,
100,0,5.33,50,1,1,0,0,
100,0,13.17,40,1.07,1,0,0,
100,0,4,2,1,1.14,0,0,
100,0,0.14,0,1,0.5,0,0,
100,0,0,0,1.63,7,0,0,
100,0,25.35,0.98,1,1,0,0,
100,0,27.34,2.22,1,1,0,0,
100,0,31.83,1.3,1,1,0,0,
100,5,3.38,0.5,1.18,1,18,0,
100,0,3.15,7.01,1,1,0,0,
100,0,2.5,3.95,1,1.03,0,0,
100,0,5.68,15.6,0.94,0.71,0,0,
100,0,0.27,0.27,1,1,0,0,
100,0,32.4,32.4,1,1,0,0,
100,0,4.04,2.45,1.75,1.18,0,0,
100,0,1.59,1,0.94,1,0,0,
100,0,6.24,6,0.98,1,0,0,
100,2,15.37,0,1.31,2.29,0,0,
100,2,15.37,0,1.31,2.29,0,0,
100,0,0.52,20,1,1.25,0,0,
100,0,0.52,20,1,1.25,0,0,
100,0,0.52,20,1,1.25,0,0,
88.33,27,4.27,94.67,1.15,1.25,2,0,
100,0,4.87,20,1,1,0,0,
100.76,15,1.51,1.21,-1.63,-1.19,16,5,"%SLAs met is more than 100%, please re-check"
100,0,5.92,12.5,0.96,1,0,0,
100,0,4.56,15.6,0.96,1,0,0,
100,0,8.9,5,1.43,1,0,0,
99.09,0,2.88,25,1.11,0.8,0,0,
99.06,2,2.63,26.67,1,1,0,0,
95.56,0,10.88,26,0.94,1,0,0,
99.07,3,1.28,11.14,1,1,1,0,
95.56,0,7.18,26,1,1,0,0,
100,0,9.75,6.5,1.33,1,4,0,
100,0,4.36,18,0.9,1,0,0,
100,0,4.53,24.86,0.88,1,0,0,
100,1,9,18,1,1,0.1,0,
100,0,62.85,62.85,0.8,0.8,0,0,
98.09,4,3.52,30,1,1,0,0,
100,0,4.06,1,-1.51,1,10,0,
100,0,1,1,-1,1,1,0,
99.89,0,2,2.06,1,0.98,1,0,
100,0,2,2,0.99,1,0,0,
100,0,2,2,1,0.99,0,0,
100,5,4.64,60,1.07,-0.67,5,0,
100,0,0.55,20,1.13,1,3,0,
100,16,21.96,8.42,12.38,0.86,0,0,
57.14,0,2.06,1.7,1.4,1.14,0,0,
99.89,0,1.73,122.38,0.99,0.33,0,0,
100,2,2.04,2.5,1,1,0,0,
100,2,2.04,2.5,1,1,0,0,
100,30,2.42,57.06,1.03,0.67,0,0,
97.87,0,0,0,0.98,-0.26,0,0,
100,0,3.91,20,1,1,1,0,
100,0,3.91,20,1,1,1,0,
100,0,3.91,20,1,1,1,0,
97.13,0,3.23,15.29,1.02,2,0,0,
97.13,0,3.23,15.29,1.02,2,0,0,
96.52,0,1.42,16.9,1.13,1,0,0,
97.13,0,3.23,15.29,1.02,2,0,0,
100,0,229,48.33,3,6,177,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
83.33,1,2.7,7.27,0.91,0.92,2,0,
100,0,8.1,20,1,1,0,0,
100,0,4.41,18.5,0.9,1,0,0,
100,0,0.18,0.24,1.29,-6,0,0,
100,0,12.7,34.6,0.95,0.83,0,0,
100,0,2.82,4,1,1,0,0,
100,0,1.7,2,0.95,1,0,0,
100,7,4.74,3.15,1.01,-1.86,0,0,
100,0,20,20,0.38,1,0,0,
100,0,9.23,20,0.81,1,0,0,
100,0,3.04,31.26,0.59,0.67,0,0,
100,0,4.62,17,1.08,1,0,0,
100,0,47.04,47,2.5,2.5,176,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,157.43,157.43,1.75,1.75,177,0,
100,0,2,2.01,1,0.99,0,0,
77.78,0,2.75,63.28,1,1,0,0,
100,0,5.78,5.58,0.76,1,0,0,
100,0,6.36,8,0.92,0.71,0,0,
99.78,0,2,2.08,1.01,1,0,0,
99.78,0,2,2.02,1,0.94,0,0,
100,0,4,4,1,1,0,0,
100,0,63,63,1,1,315,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,184.8,184.8,1,1,182,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,9.6,2,1,1,0,0,
100,0,7.36,2,1,1,0,0,
100,0,22.78,50,1,1,0,0,
100,0,4.08,11.36,1,1,0,0,
100,0,3.89,7.05,1,1,0,0,
100,9,4.62,24.27,1,1,9,0,
88.89,0,2.75,32.2,1,1,0,0,
100,0,3.71,3.08,1,1,0,0,
100,0,1.23,1.23,1.08,1,0,0,
100,0,0,0,1.24,0.96,0,0,
77.78,0,20,0,1,-1,0,0,
100,0,0,0,1.16,1.54,0,0,
100,1,1,1,-1,-1,1,9,Negative values entered
100,0,10.64,93.33,1.08,1.5,0,0,
100,3,10.88,30,1,1,0,0,
100,0,0.36,1,1.56,1,0,0,
100,2,0,0,1,0.67,0,0,
100,0,0,0,0.99,0.33,0,0,
85.71,0,0,0,0.99,0.5,0,0,
100,0,0,0,1,0.75,0,0,
86.67,0,0,0,1,0.67,0,0,
100,0,10.56,100,0.93,7,0,0,
100,0,5.47,60,0.95,3,0,0,
100,0,8.5,6.2,0.87,1,0,0,
100,0,1.58,15,1.01,1,0,0,
100,0,1.3,4,1.54,1,0,0,
100,0,32.38,14.11,1,1,0,0,
100,0,0,0,0.99,0.42,0,0,
100,0,4,4,1,1,27,0,
100,0,0,0,1,1,1,0,
100,0,40.2,40.2,1,1,1,0,
100,0,90.25,90.25,1,1,1,0,
100,0,8.8,8,0.99,1,0,0,
100,0,84.94,1,1.15,1,0,0,
100,0,1,1,1,1,0,0,
100,0,6.06,4,2.27,-0.08,0,0,
100,0,1.47,1.07,1,1,0,0,
100,0,4,4,1,1,0,0,
100,0,1,1,1,1,0,0,
100,0,10,2,1,1,0,0,
100,0,3.46,36,1.12,1.25,0,0,
100,0,2.15,1,0.94,1,0,0,
100,0,2.12,1,1,1,0,0,
77.78,0,0,0,1.27,2,0,0,
100,0,10.96,15,1.11,1.25,0,0,
100,0,2.39,1.39,1,1,0,0,
96.15,0,3.66,122.88,1.27,0.2,5,0,
100,0,1.02,17.24,1,1,0,0,
92.81,0,14.83,0,1,1,0,0,
97.06,6,2.97,30.75,1.01,1,7,0,
91.87,0,11.16,11.82,1.18,1.42,0,0,
0,0,0,0,1.04,1.26,0,0,
100,0,17.03,17.03,0.91,0.91,3,0,
100,0,9.74,7.43,1.08,0.96,0,0,
100,14,3.35,0.5,1.2,1,23,0,
100,42,4.19,0.5,1.09,1,23,0,
100,0,4.88,2.44,1,1,0,0,
100,0,3.19,2.87,1,1.09,0,0,
96.68,3,3.18,31.45,1.05,1.15,9,0,
100,0,2.83,6.86,2.5,3.5,14,0,
100,0,2.83,6.86,2.5,3.5,14,0,
100,0,7.31,36.67,1,1,0,0,
100,0,1.67,2.44,1,1,0,0,
100,0,6.74,47,1.08,0.78,0,0,
100,0,6.84,29.5,1.09,0.23,0,0,
100,0,0,300,0.92,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,7.1,20.54,1.07,0.48,0,0,
100,0,6.69,41.5,0.96,0.15,0,0,
100,0,9.27,4,1.08,1,0,0,
100,0,5.92,12.5,0.96,1,0,0,
100,0,1.85,22,0.95,1,0,0,
100,0,0,2,1.02,1,0,0,
100,0,0,1.5,1.04,1,0,0,
100,0,4,1,1,1,0,0,
100,2,9.37,4,2.02,1,0,0,
100,0,8.13,12,1.06,0.17,0,0,
100,0,0,0,1.2,2.67,0,0,
100,0,3.18,300,0.85,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,22.76,1.25,2.88,2,0,0,
100,0,5.07,10.83,0.94,1,0,0,
100,0,0.17,1,1,1,0,0,
100,0,0.23,1,1,1,0,0,
100,0,0,8,0.88,1,1,0,
100,0,0,8,0.87,1,1,0,
100,0,47.34,47.34,-2.93,-3.38,0,9,Negative values entered
100,0,6.66,6,1,1,0,0,
100,0,4.15,1,1,1,0,0,
100,0,9.6,2,1,1,0,0,
100,0,7.36,2,1,1,0,0,
100,0,9.6,2,1,1,0,0,
100,0,1,1.5,1,1,0,0,
100,0,22.89,50,1,1,0,0,
100,0,22.78,50,1,1,0,0,
100,0,0.75,50,1,1,0,0,
100,0,2.97,5,1,1,0,0,
100,0,8,8,0.92,1,0,0,
100,6,31.64,31.64,0.08,0.08,0,0,
100,0,10,10,1,1,0,0,
100,5,1.25,1.13,1.05,1.08,0,0,
100,0,10,15,1,1,0,0,
100,0,2.07,1,0.86,1,0,0,
92,26,3.98,13.91,0.98,1.1,0,0,
100,0,5.5,19.87,0.95,1,0,0,
100,8,8.37,9.24,0.89,0.91,0,0,
100,0,1.37,47.14,1.11,2.33,0,0,
100,0,0.62,9.56,1.08,1.78,5,0,
100,0,3.5,3.5,1,1,1,0,
100,0,10.33,8,1,1,2,0,
100,6,2.5,0.02,1.6,26.38,0,0,
100,0,4.12,32.2,1.06,1,0,0,
100,0,10.61,69.04,0.89,1.33,0,0,
100,0,84.94,1,1.15,1,0,0,
100,0,0,0,1.14,3,0,0,
100,0,32.53,31.5,0.89,0.94,0,0,
100,0,39.12,29.4,0.94,0.95,0,0,
100,0,33.49,18.57,0.93,0.88,0,0,
100,0,7.76,21.27,1.18,1.21,0,0,
100,0,1.22,1.28,1,1,0,0,
100,0,1.46,1.46,1,1,0,0,
100,0,0,20,1,1,0,0,
100,0,3.46,36,1.12,1.25,0,0,
100,0,0.58,17.33,1.1,1,0,0,
100,0,0.49,8.91,1.21,1.56,0,0,
100,0,0.45,27.75,1.04,1.13,0,0,
100,0,11.16,14,1,1,0,0,
100,0,10.19,14,1,1,0,0,
100,0,63,63,1,1,315,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,7,6.54,4,1.02,-1.29,0,0,
100,0,6.94,22.5,0.97,0.48,0,0,
100,0,7.39,20.54,0.98,0.48,0,0,
93.33,0,17.44,0,1,-1,0,0,
79.25,0,20,0,1,-1,0,0,
100,0,14.2,112,0.98,0.17,0,0,
100,1,2.01,12.5,1,1,0,0,
100,1,1.09,12,1,1,0,0,
96.67,1,1.13,5,1,1,0,0,
100,0,0,0,1.33,1,0,0,
100,0,7.7,20,1.17,2,0,0,
100,0,4.87,20,1,1,0,0,
99.23,2,1.01,19.85,1,1,1,0,
97.03,7,1.43,3.89,1.07,1.06,0,0,
94.77,8,2.58,3.52,1,1,1,0,
100,0,1,1,1,1,0,0,
100,0,0.25,1,12,1,0,0,
100,0,8.5,6.2,0.87,1,0,0,
100,0,6.41,19.63,1,0.67,0,0,
100,0,6.91,103.2,1,0.71,0,0,
100,0,0,0,1,0.6,0,0,
100,0,10,30,1.04,1,0,0,
100,0,3.24,5.33,1,1,0,0,
100,0,1.8,1.8,1,1,0,0,
100,0,2.16,3.07,1,1,0,0,
100,0,1.47,3.81,0.97,1.1,0,0,
100,0,1.46,1.87,1,1,0,0,
100,0,0,0,1,1,1,0,
100,0,12.97,70,0.92,0.5,0,0,
100,1,1.84,1,0.97,1,0,0,
100,1,4.9,33.28,1,1,0,0,
100,0,4.11,15.72,1.15,1,0,0,
100,0,31.28,31.28,1.52,1.52,0,0,
100,0,0.03,30,1.48,1,0,0,
100,0,20,20,1,1,3,0,
100,0,4.9,36.77,0.62,0.77,0,0,
100,2,2.04,2.5,1,1,0,0,
100,0,86.71,31.57,14,14,173,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,84,84,1.4,1.4,175,3,Delivered Defects values entered look unusually higher than normal (atleast 100 times higher). Maybe inflow of incidents tickets has increased
100,0,9,7,1,1,0,0,
98.96,4,2.73,11.93,1.07,3.5,23,0,
106.76,0,3.02,30.87,1.07,1.11,9,5,"%SLAs met is more than 100%, please re-check"
99.49,5,2.23,6.71,1.02,1,18,0,
77.78,0,17.44,0,1,-1,0,0,
100,0,0.6,5.89,1.02,1.6,0,0,
100,0,5.65,11.1,0.88,6.93,0,0,
100,0,0.63,7.32,1.05,1.68,0,0,
100,0,8.18,110.25,1,1,0,0,
100,0,0.17,0.8,1,1,0,0,
100,0,0.27,0.8,1,1,0,0,
106.75,0,1.25,1.67,3.33,3,30,5,"%SLAs met is more than 100%, please re-check"
113.27,0,1.25,1.67,3.33,3,31,5,"%SLAs met is more than 100%, please re-check"
79.25,0,20,0,1,-1,0,0,
77.78,0,17.44,0,1,-1,0,0,
100,0,0,0,1,0.86,0,0,
100,0,0,0,1,0.86,0,0,
100,0,9.03,15.33,1.02,1,0,0,
100,0,5.48,9,0.96,0.5,0,0,
100,30,1,0.47,15,34,30,0,
95.65,0,1.75,1.38,2,2.67,7,0,
100,0,1.6,0.61,5,23,8,0,
100,8,2.2,0.56,2.5,25,8,0,
100,0,0,300,0.92,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,6.72,6,1,1,0,0,
100,0,3.57,0,0.97,1,0,0,
100,2,1.81,7.45,1.15,1.69,0,0,
100,0,0,0,1.06,0.83,0,0,
100,0,0,0,1.18,0.8,0,0,
100,0,0,0,1.13,0.53,0,0,
100,0,1,1,1,1,0,0,
100,0,1,1,1,1,0,0,
100,0,8.5,6.2,0.87,1,0,0,
100,0,4.31,4.31,1.3,1.3,10,0,
100,0,5.71,10,0.99,1.53,0,0,
100,0,2.16,10,0.97,1.25,0,0,
100,0,8,1,0.85,1,0,0,
100,0,8.82,10,1,1,0,0,
100,0,10.5,16.39,1,1,0,0,
100,0,0.27,0.04,1,6.36,0,0,
100,0,0.09,0.14,1.2,1.5,0,0,
100,0,39.13,22.5,0.93,0.97,0,0,
100,0,4.58,19.5,0.92,1,0,0,
100,0,10,18.75,1,1,0,0,
50,0,10.47,89.37,1.38,1.33,0,0,
99.23,10,4.08,14.63,1.03,1.88,15,0,
92.99,0,0,0,1.01,1,19,0,
100,0,1.49,1.83,1,1,0,0,
87.5,0,8,107.14,1.09,1,0,0,
100,0,2.25,1,3,1,4,0,
100,0,2.65,1,8.67,1,3,0,
100,0,7.89,20,1.19,1,0,0,
100,0,7.57,10,1.11,1,0,0,
100,0,36.42,41.48,1,1,0,0,
100,0,40.82,17.22,0.87,0.9,0,0,
100,0,42.87,25.2,0.9,1,0,0,
100,0,42.66,35.37,0.9,0.95,0,0,
100,0,7.5,10,1,1,0,0,
100,0,7.5,10,1,1,0,0,
99.89,0,2,2.01,1,0.97,1,0,
100,0,172,172,1,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,0.52,20,1,1.25,0,0,
90,18,4.16,48.22,1.34,2.25,2,0,
90,21,3.76,160.38,1.19,1.6,0,0,
90,0,7.51,4.88,1.08,2.67,1,0,
100,0,3.54,21,1,1,0,0,
100,0,4.16,21,1.11,1,1,0,
98.2,0,0,0,1.05,-0.93,0,0,
100,3,0,0.11,0.99,1.3,0,0,
98.33,1,4.48,1,0.97,1,0,0,
100,0,1,5,1,1,0,0,
100,0,0.75,1,1,1,0,0,
100,0,0.95,1.02,1.09,1.19,3,0,
100,0,1,0.5,1,1,10,0,
100,0,1,1,1,1,0,0,
100,0,1,0.5,1,1,10,0,
100,0,32.19,6.2,1,1,0,0,
100,0,25.04,11.5,1,1,0,0,
100,0,4,5.48,1,1,0,0,
100,0,4,5.4,1,1,0,0,
100,0,0,300,0.92,1,0,2,"ARE-P value is higher compared to normal data. BPE-I&P seem to be within range, Delivered Defects are on lower side. Could indicate that majority of effort is being spent in resolving problems. Backlog for problem tickets is on the lower side"
100,0,7.47,13,1.15,0.78,0,0,
100,0,14.19,26,1.27,2,0,0,
100,0,0,0,1.12,3,0,0,
96.57,0,10.07,10.01,0.8,0.8,1,0,
97.97,0,9.29,9.29,0.8,0.8,1,0,
100,0,6.82,6.82,-15.57,-15.57,0,9,Negative values entered
100,0,2.73,2.73,1,1,11,0,
100,0,6.54,6.54,1,1,12,0,
100,5,0.74,1.38,1,1.05,0,0,
100,2,14.98,148,0.95,0.5,0,0,
100,0,18.67,18.67,1,1,2,0,
100,0,4.08,14,0.95,1,0,0,
100,0,4,1,1,1,0,0,
100,0,14.36,41.67,1.05,2,0,0,
100,0,3.14,6.6,1,1,0,0,
100,0,0,1,1.03,1,0,0,
100,0,0,0,1.31,1,0,0,
100,0,0,1.25,1.01,1,0,0,
100,0,6.05,25,0.85,0.8,0,0,
100,0,9.09,2.5,0.88,1,0,0,
100,0,8.8,10,1,1,0,0,
